;A;CA;CV;DD;DP;FC;FD;FF;FS;FT;G;GC;GS;I;PE;PP;RB;SG;atletas_scout;apelido;atleta_id;clubename;clube_id;jogos_num;media_num;nome;pontos_num;posicao_id;preco_num;Rodada;status_id;variacao_num
16050;;;;;;5.0;3.0;2.0;3.0;;;;;;5.0;;1.0;;;Felipe Saraiva;99616;Ponte Preta;PON;6;0.6;Felipe Saraiva;-0.3;mei;0.87;19;Nulo;-0.25
16051;4.0;2.0;;;;17.0;1.0;6.0;31.0;;;;;;54.0;;19.0;4.0;;Junior Tavares;89343;Sao Paulo;SAO;15;4.29;Carlos Eugenio Junior Tavares dos Santos;3.1;lat;12.18;19;Contundido;-0.56
16052;;;;;;;;;;;;;;;;;;;;Nickson;89676;Cruzeiro;CRU;0;0.0;Nickson Gabriel Reis Silva;0.0;ata;3.0;19;Nulo;0.0
16053;;4.0;;;;15.0;3.0;4.0;8.0;;;1.0;;1.0;24.0;;25.0;6.0;;Igor Rabello;89493;Botafogo;BOT;16;3.32;Igor Rabello da Costa;0.0;zag;9.32;19;Nulo;0.0
16054;;;;;;;;;1.0;;;;;;;;;;;Iury;89695;Avai;AVA;1;0.5;Iury Lirio Freitas de Castilho;0.0;ata;1.68;19;Nulo;0.0
16055;;;;;;1.0;;1.0;2.0;;;;;1.0;3.0;;1.0;;;Conrado;99625;Gremio;GRE;1;1.5;Conrado Buchanelli Holz;0.0;mei;2.16;19;Nulo;0.0
16056;;1.0;;;;25.0;7.0;10.0;28.0;;2.0;;;4.0;44.0;;15.0;;;Romulo;89696;Avai;AVA;19;2.09;Romulo dos Santos de Souza;0.7;ata;9.11;19;Provavel;-0.56
16057;;1.0;;;;8.0;2.0;3.0;6.0;1.0;1.0;;;;13.0;;2.0;;;Gustavo Ferrareis;89815;Bahia;BAH;10;1.21;Gustavo Henrique Ferrareis;0.0;mei;5.25;19;Nulo;0.0
16058;;1.0;;;;1.0;1.0;;2.0;;;;;;4.0;;1.0;;;Leandrinho;89885;Botafogo;BOT;3;0.0;Leandro Alves de Carvalho;0.0;mei;2.33;19;Nulo;0.0
16059;;;;;;1.0;;1.0;1.0;;;;;;6.0;;;;;Pisculichi;89871;Vitoria;VIT;2;-0.55;Leonardo Pisculichi;0.0;mei;4.13;19;Nulo;0.0
16060;;;;;;;;;;;;;;;;;;;;Joao Paulo Sanches;91318;Atletico-GO;ATL;5;3.96;Joao Paulo Sanches;2.3;tec;5.62;19;Provavel;-0.18
16061;;;;;;;;;;;;;;;;;;;;Lucas Perri;91260;Sao Paulo;SAO;0;0.0;Lucas Estella Perri;0.0;gol;2.0;19;Nulo;0.0
16062;;;;;;;;;;;;;;;;;;;;Bruno Bispo;91359;Vitoria;VIT;0;0.0;Bruno Bispo dos Anjos;0.0;zag;2.0;19;Provavel;0.0
16063;;;;;;;;;;;;;;;;;;;;Esperon;99628;Gremio;GRE;0;0.0;Ezequiel Gonzalo Esperon;0.0;mei;1.0;19;Nulo;0.0
16064;;;;;;4.0;2.0;1.0;8.0;;;;;;4.0;;1.0;;;Kaio;92574;Gremio;GRE;2;2.6;Kaio Silva Mendes;0.0;mei;3.76;19;Provavel;0.0
16065;3.0;2.0;;;;29.0;3.0;8.0;24.0;1.0;4.0;;;4.0;50.0;;6.0;;;Roger Guedes;89898;Palmeiras;PAL;18;2.55;Roger Krug Guedes;0.0;ata;6.78;19;Provavel;0.0
16066;;;;;;;;;;;;;;;;;;;;Bruno Ramires;89924;Vitoria;VIT;0;0.0;Bruno Edgar Silva Almeida;0.0;mei;5.0;19;Contundido;0.0
16067;;;;;;1.0;1.0;1.0;;;1.0;;;1.0;6.0;;8.0;;;Matheus Savio;91264;Flamengo;FLA;5;4.1;Matheus Goncalves Savio;0.0;mei;10.99;19;Nulo;0.0
16068;;;;;;;1.0;2.0;1.0;;;;;;1.0;;1.0;;;Jesiel;91156;Atletico-MG;ATL;1;4.3;Jesiel Cardoso Miranda;0.0;zag;3.21;19;Nulo;0.0
16069;;;;;;6.0;1.0;;1.0;;;;;;7.0;;1.0;;;Rodrigo Ramos;91388;Coritiba;COR;3;-0.63;Rodrigo de Oliveira Ramos;0.0;lat;2.89;19;Nulo;0.0
16070;1.0;1.0;;;;9.0;1.0;5.0;8.0;;1.0;;;;22.0;;6.0;1.0;;Arboleda;91573;Sao Paulo;SAO;8;2.95;Robert Abel Arboleda Escobar;3.6;zag;8.39;19;Provavel;0.76
16071;;5.0;;;;19.0;1.0;1.0;9.0;;;;;2.0;25.0;;26.0;3.0;;Geferson;89976;Vitoria;VIT;12;3.12;Gerferson Cerqueira Teles;6.1;lat;11.19;19;Nulo;0.62
16072;2.0;3.0;;;;17.0;8.0;10.0;12.0;1.0;2.0;;;1.0;73.0;;28.0;;;Andrigo;89930;Atletico-GO;ATL;19;3.22;Andrigo Oliveira de Araujo;2.2;mei;6.09;19;Suspenso;0.3
16073;;;;;;;;;;;;;;;;;;;;Adryelson;91664;Sport;SPO;0;0.0;Adryelson Shawann Lima Silva;0.0;zag;2.0;19;Nulo;0.0
16074;;2.0;;;;4.0;;1.0;7.0;;;;;;5.0;;;;;Leonardo Valencia;91508;Botafogo;BOT;2;-1.65;Leonardo Felipe Valencia Rossel;-2.4;mei;4.66;19;Provavel;-0.67
16075;;;;;;;;;;;;;;;;;;;;Caique Franca;91808;Corinthians;COR;0;0.0;Caique Franca Godoy;0.0;gol;2.0;19;Nulo;0.0
16076;;;;;;8.0;;2.0;2.0;;;;;1.0;2.0;;;;;Kazim;91519;Corinthians;COR;6;-0.45;Colin Kazim-Richards;0.0;ata;1.71;19;Nulo;0.0
16077;1.0;;;;;4.0;1.0;1.0;;;;;;;8.0;;1.0;;;Marlon;91706;Fluminense;FLU;2;2.0;Marlon Rodrigues Xavier;5.5;lat;4.93;19;Provavel;1.34
